allen_structure_id,acronym,name,total_density_cells_per_mm3,neuron_density,astrocyte_density,oligodendrocyte_density,microglia_density,glia_density,region_volume_mm3,murakami_total_density,murakami_total_count_mean,murakami_total_count_sd,murakami_is_leaf_region,rodarie_neuron_density,rodarie_region_volume_mm3,ero_region_volume_mm3,ero_total_count,rodarie_gad67_density,rodarie_pv_density,rodarie_sst_density,rodarie_vip_density
473,OT3,"Olfactory tubercle, polymorph layer",100485.786584,50804.504491,12823.297868,33900.291519,2957.692706,49681.282093,1.055891,99795.689855,105373.333333,6614.248433,True,26430.988851,1.055891,1.055891,106102,22932.472656,614.314819,6860.352539,209.667953
475,MG,Medial geniculate complex,153954.695147,81329.524572,15571.186842,45990.429577,11063.554157,72625.170576,0.858766,,,,,70334.488389,0.858766,0.858766,132211,3950.891113,81.163231,230.882538,4.671615
477,STR,Striatum,121005.187435,64425.936654,11005.869432,32114.892223,13458.489126,56579.250782,41.834859,,,,,41158.008662,41.834859,41.834859,5062235,33511.230469,407.760712,5858.483398,65.551453
478,SSp-ll6a,"Primary somatosensory area, lower limb, layer 6a",166353.918947,72405.184118,9653.322362,60288.500309,24006.912158,93948.734828,0.759531,148102.749777,112488.666667,5775.524767,True,56244.536026,0.759531,0.759531,126351,13142.551758,3778.421143,5515.756836,919.626099
479,CA3slu,"Field CA3, stratum lucidum",204532.914266,134995.634713,16530.818928,28806.705081,24199.755544,69537.279553,0.357938,137820.150166,49331.0,4168.724385,True,165488.008585,0.357938,0.357937,73210,3801.474365,770.995483,2542.618164,487.861023
480,MEApd-b,"Medial amygdalar nucleus, posterodorsal part, sublayer b",166163.297289,107509.167842,24663.218931,33990.910516,0.0,58654.129447,0.099703,122349.892911,12198.666667,257.864952,True,107789.096198,0.099703,0.099703,16567,45371.144531,699.424927,17185.148438,863.323669
481,isl,Islands of Calleja,213519.958287,155048.259081,20644.922079,29947.743468,7879.03366,58471.699206,0.269703,128727.960914,34718.333333,575.195909,True,193051.995996,0.269703,0.269703,57587,19789.300781,51.433796,1023.086853,121.95031
482,bic,brachium of the inferior colliculus,105385.910501,0.0,23951.558115,72530.497711,8903.854674,105385.910501,0.423187,,,,,,,0.423187,44598,,,,
483,MH,Medial habenula,446696.313298,292787.835318,27349.878066,69485.58313,57073.016784,153908.47798,0.217844,414515.75575,90299.666667,19879.08052,True,473923.716767,0.217844,0.217844,97310,0.0,0.0,0.0,0.0
484,ORBm1,"Orbital area, medial part, layer 1",91146.608315,52844.63895,6984.682713,6214.442013,25102.844639,38301.969365,0.2285,126005.835157,28792.333333,3898.468588,True,30018.803553,0.2285,0.2285,20827,30018.804688,332.464569,2041.025391,3943.12085
485,STRd,Striatum dorsal region,117658.695262,59872.852894,9707.386541,30638.782234,17439.673593,57785.842368,24.555219,,,,,32721.702622,24.555219,24.555219,2889135,32721.689453,462.6091,2525.657715,22.749102
486,CA3so,"Field CA3, stratum oriens",117535.338387,59906.837239,11615.241823,31169.252997,14844.006328,57628.501148,1.708703,81614.138403,139454.333333,3642.009381,True,49767.158854,1.708703,1.708703,200833,4810.874512,1451.415283,2907.578125,213.539932
487,MEApd-c,"Medial amygdalar nucleus, posterodorsal part, sublayer c",159066.923571,101380.603725,24416.184971,33237.251124,32.883751,57686.319846,0.121641,99613.102119,12117.0,679.834539,True,95909.519957,0.121641,0.121641,19349,30161.132812,1121.282715,12723.0,788.988831
488,ORBl6b,"Orbital area, lateral part, layer 6b",153904.761905,57904.761905,4571.428571,74666.666667,16761.904762,96000.0,0.000656,92444.444444,60.666667,2.886751,True,24127.023964,0.000656,0.000656,101,0.0,0.0,0.0,0.0
489,islm,Major island of Calleja,317063.222298,249930.659415,20252.889191,28584.636302,18295.03739,67132.562882,0.045969,412048.039882,18941.333333,1995.894369,True,344855.864191,0.045969,0.045969,14575,55299.34375,1416.053589,5812.137207,0.0
491,MM,Medial mammillary nucleus,181124.321931,110308.424665,17103.509355,43564.116757,10148.271154,70815.897266,0.423422,,69893.333333,2833.865264,False,120598.911026,0.423422,0.423422,76692,7300.278809,4949.969238,108.609703,13.299228
493,STRv,Striatum ventral region,118848.014874,66122.181233,13268.451081,33631.125674,5826.256886,52725.833642,9.546781,,,,,46937.913042,9.546781,9.546781,1134616,31280.265625,404.872711,5354.061523,88.904243
494,SCig-a,"Superior colliculus, motor related, intermediate gray layer, sublayer a",175804.979493,83245.104269,12168.909942,45864.017099,34526.948183,92559.875224,0.540969,175881.385631,95146.333333,4490.265285,True,78665.778025,0.540969,0.540969,95105,47441.203125,2865.650146,9969.285156,23.999769
495,CA3sp,"Field CA3, pyramidal layer",405921.074562,307538.840139,22300.073533,45336.183146,30745.977744,98382.234423,1.593672,173759.942481,276916.333333,5838.985043,True,460207.712026,1.593672,1.593672,646905,6659.621582,2236.640869,3579.710938,527.085144
496,DP1,"Dorsal peduncular area, layer 1",69839.416058,38879.893829,4076.974121,6412.740544,20469.807565,30959.52223,0.094187,56139.792081,5287.666667,585.01396,True,12308.430288,0.094187,0.094187,6578,12308.429688,174.401215,936.077393,2105.89624
498,BSTam,"Bed nuclei of the stria terminalis, anterior division, anteromedial area",115705.805048,60128.155164,9028.504101,38692.346037,7856.799746,55577.649884,0.344797,146025.105361,50349.0,2327.746335,True,32375.744201,0.344797,0.344797,39895,32375.746094,62.230011,10144.685547,154.787369
500,MO,Somatomotor areas,141631.104154,65467.262501,10735.818221,34700.146852,30727.87658,76163.841653,22.248234,,,,,44291.678125,22.248234,22.248234,3151042,15227.253906,3625.457764,3059.801758,2184.002441
501,VISpm4,"posteromedial visual area, layer 4",216405.976578,148494.817607,14783.147126,19728.09261,33399.919235,67911.158972,0.116078,136726.881141,15871.0,1576.232216,True,181374.381235,0.116078,0.116078,25120,17041.853516,5954.299316,6263.072754,4824.48584
502,SUB,Subiculum,153879.261942,83717.741145,12373.806122,37685.53205,20102.182625,70161.520797,5.259578,,,,,82009.92767,5.259578,5.259578,809340,22060.349609,2759.103516,6495.736328,1374.613403
503,SCig-b,"Superior colliculus, motor related, intermediate gray layer, sublayer b",151414.465697,69066.717026,9837.321607,43208.24453,29302.182534,82347.748671,1.158344,178748.896143,207052.666667,13568.604288,True,52356.734501,1.158344,1.158344,175390,32619.84375,2639.52832,10024.895508,14.719998
504,CA3sr,"Field CA3, stratum radiatum",88271.393692,47779.264347,12182.702424,14196.95496,14112.471961,40492.129345,1.574281,64176.588523,101032.0,4213.145262,True,25345.67982,1.574281,1.574281,138964,4789.396973,598.167175,1561.905151,394.249603
505,BSTdm,"Bed nuclei of the stria terminalis, anterior division, dorsomedial nucleus",108059.742966,43237.235151,3467.870788,61354.637027,0.0,64822.507815,0.044984,81220.794257,3653.666667,21.93931,True,18278.89253,0.044984,0.044984,4861,18278.890625,58.419319,4389.902832,44.701035
507,MOB,Main olfactory bulb,291546.333945,249134.161694,6280.633412,13159.367277,22972.171562,42412.172251,18.145781,,224050.333333,55882.282884,False,328454.345498,18.145781,18.145781,5290336,88059.570312,726.600159,6629.441895,3760.012695
508,ENTm2b,"Entorhinal area, medial part, dorsal zone, layer 2b",171629.62963,121111.111111,30888.888889,2592.592593,17037.037037,50518.518519,0.0135,36148.148148,488.0,311.236245,True,124765.132235,0.0135,0.0135,2317,14839.657227,65.457695,12578.788086,2194.313477
509,SUBd,"Subiculum, dorsal part",151036.774052,74802.71751,13186.412448,38512.908174,24534.735919,76234.056542,1.425938,,,,,68258.948616,1.425938,1.425938,215369,19148.318359,3866.736816,3787.097168,1144.822144
510,SSp-ll6b,"Primary somatosensory area, lower limb, layer 6b",146388.351673,58679.115261,5093.253307,69904.190286,12711.79282,87709.236412,0.140578,218213.182172,30676.0,1728.462033,True,34958.186183,0.140578,0.140578,20579,10213.803711,3778.424805,5515.687988,919.690979
511,SCig-c,"Superior colliculus, motor related, intermediate gray layer, sublayer c",161381.916329,78589.293747,10349.977508,46322.986955,26119.65812,82792.622582,0.277875,194653.471285,54089.333333,4708.924435,True,69510.559259,0.277875,0.277875,44844,42239.289062,1071.018677,7063.495117,35.690052
512,CB,Cerebellum,979337.75697,832009.053837,28760.826924,60279.166984,58288.709224,147328.703132,47.604125,,1670234.0,298142.848462,False,887244.479761,47.604125,47.604125,46620517,114983.9375,33068.125,986.794922,92.978485
513,BSTfu,"Bed nuclei of the stria terminalis, anterior division, fusiform nucleus",113526.37486,58217.732884,9732.8844,45575.757576,0.0,55308.641975,0.027844,98406.285073,2740.0,91.820477,True,28524.517945,0.027844,0.027844,3161,28524.515625,167.549057,5675.669922,199.692932
514,dc,dorsal column,121057.706355,0.0,4745.069394,34991.964938,81320.672023,121057.706355,0.042781,,,,,,,0.042781,5179,,,,
515,MPN,Medial preoptic nucleus,151933.373959,78486.559686,10205.159456,57434.89742,5806.757397,73446.814273,0.230766,,1736.666667,4.50925,False,63475.221011,0.230766,0.230766,35061,44903.023438,60.203281,4058.548096,311.002777
518,SUBv,"Subiculum, ventral part",154936.536337,87033.718764,12071.554047,37377.786292,18453.477235,67902.817573,3.833641,,,,,87124.657664,3.833641,3.833641,593971,23143.488281,2347.115234,7503.226074,1460.085449
519,CBN,Cerebellar nuclei,308100.054702,183068.675717,16373.166244,72860.510219,35797.702521,125031.378985,1.256813,,,,,105776.194268,1.256813,1.256812,387224,23298.931641,9514.71875,438.454529,7.101408
520,AUDv6a,"Ventral auditory area, layer 6a",223022.504562,129040.210854,3226.599986,68924.2414,21831.452321,93982.293708,0.462406,131396.724561,60758.666667,2198.547323,True,154460.210588,0.462406,0.462406,103127,14245.895508,2511.337891,5486.670898,532.303162
521,BSTmg,"Bed nuclei of the stria terminalis, anterior division, magnocellular nucleus",136616.228571,81510.4,8718.628571,46387.2,0.0,55105.828571,0.068359,84762.819048,5794.333333,202.134444,True,63702.946566,0.068359,0.068359,9339,63702.953125,26.325489,2387.451416,60.332928
523,MPO,Medial preoptic area,115927.61149,53065.953593,6876.425429,52906.961097,3078.271371,62861.657897,0.905703,107057.15518,96962.0,2962.378099,True,28788.211117,0.905703,0.905703,104996,28788.210938,118.162308,3108.04126,95.750496
524,ORBm2,"Orbital area, medial part, layer 2",180260.292165,115346.613546,13683.930943,17391.766268,33837.981408,64913.678619,0.094125,205230.633023,19317.333333,2604.157509,True,118449.987961,0.094125,0.094125,16967,13200.257812,638.142151,3695.341309,4493.929688
525,SUM,Supramammillary nucleus,152481.484064,85526.74524,8797.266197,47677.52284,10479.949787,66954.738824,0.224047,,,,,79603.866945,0.224047,0.224047,34163,3325.618896,780.846924,1239.472534,12.756538
526,ENTm1,"Entorhinal area, medial part, dorsal zone, layer 1",83919.576876,58111.05173,18659.934025,1813.98006,5334.611061,25808.525146,0.847859,51315.113429,43508.0,8367.844227,True,37830.113652,0.847859,0.847859,71152,10229.53125,396.365082,1547.337402,582.75415
527,AUDd1,"Dorsal auditory area, layer 1",98974.420947,54448.338369,2130.110775,3009.869084,39386.102719,44526.082578,0.310312,129772.406848,40270.0,594.774747,True,28390.619784,0.310312,0.310313,30713,28390.619141,75.046944,321.972046,1374.977295
528,CBX,Cerebellar cortex,998695.984004,882042.455609,23797.910435,45114.735003,47740.882957,116653.528395,44.642953,,,,,943117.632901,44.642953,44.642953,44584738,121954.90625,34993.671875,1039.90564,98.945839
529,BSTv,"Bed nuclei of the stria terminalis, anterior division, ventral nucleus",126497.652582,68015.364917,8645.326504,49836.961161,0.0,58482.287665,0.073219,126452.126903,9258.666667,211.672703,True,44135.635174,0.073219,0.073219,9262,44135.636719,30.351116,1471.111572,53.064281
530,df,dorsal fornix,97813.924831,0.0,8668.720476,77946.190183,11199.014171,97813.924831,0.152156,,,,,,,0.152156,14883,,,,
531,MPT,Medial pretectal area,174601.105963,94158.72067,16078.911971,56883.574951,7479.898371,80442.385294,0.104547,182473.172919,19077.0,1407.189042,True,96335.237458,0.104547,0.104547,18254,79316.132812,203.868286,11689.735352,14.191925
532,PTLp1,"Posterior parietal association areas, layer 1",98908.732845,52122.838329,7103.45252,9643.916549,30038.525448,46785.894517,0.507781,132522.288551,67292.333333,2844.869827,True,30398.34951,0.507781,0.507781,50224,30398.349609,120.216957,512.393921,1602.292114
533,VISpm,posteromedial visual area,202918.869178,143204.948622,12591.585297,15634.374521,31487.960738,59713.920556,1.222562,,,,,161663.413644,1.222562,1.222563,248081,26611.376953,3294.46167,5128.118164,3516.142822
534,SUT,Supratrigeminal nucleus,108917.027133,44250.098309,8695.24184,39556.429414,16415.25757,64666.928824,0.158938,88617.643204,14084.666667,242.392932,True,19735.710113,0.158938,0.158938,17311,19735.710938,4429.442383,2988.67627,1416.082886
536,CEA,Central amygdalar nucleus,146074.318745,84211.589838,13157.818041,45456.258804,3248.652062,61862.728907,1.286687,,,,,71906.182789,1.286687,1.286687,187952,53139.890625,120.709732,24422.763672,151.4142
537,BSTal,"Bed nuclei of the stria terminalis, anterior division, anterolateral area",110529.829919,51682.586488,7225.317256,46391.659207,5230.266969,58847.243431,0.296734,116805.925614,34660.333333,801.149383,True,25118.621613,0.296734,0.296734,32798,25118.621094,59.923634,17739.878906,108.307083
538,lotd,dorsal limb,369460.721868,0.0,3872.611465,0.0,365588.110403,369460.721868,0.014719,,,,,,,0.014719,5438,,,,
540,PERI1,"Perirhinal area, layer 1",73061.322338,46000.095891,960.444935,8723.785779,17376.995733,27061.226447,0.325891,88134.886769,28722.333333,2949.244197,True,23279.724788,0.325891,0.325891,23810,23279.722656,62.957138,565.877808,1135.099854
541,TEa,Temporal association areas,170304.579909,102983.897273,3717.216847,29011.230226,34592.235564,67320.682636,3.860953,,,,,100077.974665,3.860953,3.860953,657538,17618.070312,2275.522461,5695.871582,2839.053467
542,RSPv1,"Retrosplenial area, ventral part, layer 1",158527.20609,90338.877925,13263.039188,17896.814209,37028.474767,68188.328165,0.88675,144929.235974,128516.0,6036.955276,True,87755.807532,0.88675,0.88675,140574,87755.796875,686.663574,1230.401367,2269.81665
543,ENTm2,"Entorhinal area, medial part, dorsal zone, layer 2",178382.684482,122512.046674,22829.978031,14595.743148,18444.916628,55870.637808,0.867719,66779.318376,57945.666667,5610.288436,True,125601.172206,0.867719,0.867719,154786,14798.970703,2875.746338,7318.19043,1997.955078
544,CEAc,"Central amygdalar nucleus, capsular part",133955.001907,72149.485191,10773.102835,46741.070294,4291.343587,61805.516715,0.491687,103291.894411,50787.333333,2941.583304,True,52573.585144,0.491687,0.491687,65864,49915.511719,75.086197,21088.214844,172.671204
546,BSTju,"Bed nuclei of the stria terminalis, anterior division, juxtacapsular nucleus",124958.677686,58578.512397,10181.818182,52429.752066,3768.595041,66380.165289,0.015125,127889.807163,1934.333333,64.809979,True,31530.518724,0.015125,0.015125,1890,26196.390625,19.263683,26033.248047,143.878815
549,TH,Thalamus,152204.777056,78611.084442,10136.022597,43837.763973,19619.906044,73593.692614,19.952797,,297628.333333,10070.889153,False,68309.84727,19.952797,19.952797,3036911,12931.165039,1965.153442,4224.677246,3.75113
551,CEAl,"Central amygdalar nucleus, lateral part",173478.061458,111919.278398,19720.532029,33707.384192,8130.86684,61558.783061,0.204406,111733.374102,22839.0,1012.669245,True,114611.158628,0.204406,0.204406,35460,38814.859375,164.85585,28229.660156,308.118774
554,BSTov,"Bed nuclei of the stria terminalis, anterior division, oval nucleus",136330.318521,68139.992135,9991.348801,48748.721982,9450.255604,68190.326386,0.079469,151598.374623,12047.333333,266.593948,True,44578.807642,0.079469,0.079469,10834,44578.808594,351.140076,16438.121094,197.325302
556,ILA2/3,"Infralimbic area, layer 2/3",166874.584428,103492.638445,12024.696831,28150.840642,23206.408511,63381.945984,0.493484,101348.024781,50013.666667,3858.136381,True,95411.437337,0.493484,0.493484,82350,23239.986328,5386.670898,4700.123535,2554.058838
557,TM,Tuberomammillary nucleus,209146.684528,145982.585399,23791.024782,31078.365707,8294.70864,63164.099129,0.046656,,,,,178280.798728,0.046656,0.046656,9758,14386.523438,221.263077,5560.898438,8.549198
558,SSp-n1,"Primary somatosensory area, nose, layer 1",66710.079175,37775.998577,3319.277644,1224.090383,24390.71257,28934.080598,0.175641,87420.929336,15354.666667,1149.469588,True,9405.354763,0.175641,0.175641,11717,9405.353516,267.076782,868.603394,1350.823364
559,CEAm,"Central amygdalar nucleus, medial part",146679.506852,84663.950474,12871.792158,48452.934018,690.830203,62015.556379,0.590594,90461.5059,53426.0,2167.128746,True,73220.84729,0.590594,0.590594,86628,60782.226562,143.41362,25881.296875,79.481178
560,CNspg,"Cochlear nucleus, subpedunclular granular region",209984.408221,97247.34231,20569.808646,64136.073707,28031.183558,112737.065911,0.044094,233321.048901,10288.0,659.068282,True,119756.583153,0.044094,0.044094,9259,14305.604492,7245.260254,1912.49292,22.217611
562,BSTrh,"Bed nuclei of the stria terminalis, anterior division, rhomboid nucleus",116985.376828,61372.328459,11446.569179,43644.544432,521.934758,55613.048369,0.055563,118593.175853,6589.333333,110.942928,True,33550.408192,0.055563,0.055562,6500,33550.40625,2.68049,30257.541016,215.464996
564,MS,Medial septal nucleus,128994.818653,55323.652956,5384.848291,52635.322715,15650.994691,73671.165697,0.732797,104451.864645,76542.0,3103.622561,True,32539.000728,0.732797,0.732797,94527,32539.0,1272.846558,8556.037109,17.665424
